23.4375	0.049292875
46.875	0.152339829
70.3125	0.612946952
93.75	0.534318322
117.1875	0.370290831
140.625	0.561188455
164.0625	0.427873625
187.5	0.347695554
210.9375	0.208209964
234.375	0.463460851
257.8125	0.832072756
281.25	0.700686058
304.6875	0.467419758
328.125	0.296420685
351.5625	0.158272363
375	0.927276722
398.4375	0.281593333
421.875	0.331380259
445.3125	0.485385839
468.75	0.50420381
492.1875	0.129357075
515.625	0.131456766
539.0625	0.006746348
562.5	0.080611013
585.9375	0.094436535
609.375	0.111886724
632.8125	0.045803321
656.25	0.023358786
679.6875	0.017566849
703.125	0.039691633
726.5625	0.008431427
750	0.08853121
773.4375	0.069364693
796.875	0.067594166
820.3125	0.057009543
843.75	0.038264203
867.1875	0.046767978
890.625	0.062932264
914.0625	0.050961524
937.5	0.068160965
960.9375	0.05478499
984.375	0.059716269
1007.8125	0.062883334
1031.25	0.066081621
1054.6875	0.064959869
1078.125	0.07703224
1101.5625	0.070588943
1125	0.063115698
1148.4375	0.054017468
1171.875	0.061576986
1195.3125	0.062433315
1218.75	0.093663076
1242.1875	0.08535929
1265.625	0.071784524
1289.0625	0.062153663
1312.5	0.078675988
1335.9375	0.115556423
1359.375	0.10471995
1382.8125	0.10676143
1406.25	0.106605919
1429.6875	0.083091665
1453.125	0.11373472
1476.5625	0.122032876
1500	0.131203766
1523.4375	0.131882468
1546.875	0.135412193
1570.3125	0.144419234
1593.75	0.148882833
1617.1875	0.18037689
1640.625	0.179785005
1664.0625	0.187759046
1687.5	0.184925995
1710.9375	0.207362042
1734.375	0.252683284
1757.8125	0.275758532
1781.25	0.299590671
1804.6875	0.341223207
1828.125	0.38960413
1851.5625	0.450733891
1875	0.561568187
1898.4375	0.706547502
1921.875	0.957437629
1945.3125	1.487925798
1968.75	3.241116928
1992.1875	20.64290365
2015.625	2.428415519
2039.0625	1.29080207
2062.5	0.888134498
2085.9375	0.684926714
2109.375	0.540237771
2132.8125	0.448751427
2156.25	0.401553539
2179.6875	0.34271746
2203.125	0.301694859
2226.5625	0.272925952
2250	0.269034928
2273.4375	0.260519432
2296.875	0.242492881
2320.3125	0.213829248
2343.75	0.204502509
2367.1875	0.176863249
2390.625	0.17525694
2414.0625	0.176064214
2437.5	0.162683352
2460.9375	0.153439646
2484.375	0.145397096
2507.8125	0.132376563
2531.25	0.137837813
2554.6875	0.147801417
2578.125	0.130392079
2601.5625	0.116296529
2625	0.114048124
2648.4375	0.106062109
2671.875	0.113827013
2695.3125	0.118005136
2718.75	0.106372833
2742.1875	0.101369553
2765.625	0.088616171
2789.0625	0.092765197
2812.5	0.099969631
2835.9375	0.101312023
2859.375	0.097753731
2882.8125	0.083164551
2906.25	0.085000327
2929.6875	0.088678119
2953.125	0.084992527
2976.5625	0.079829334
3000	0.074136528
3023.4375	0.0784562
3046.875	0.077956391
3070.3125	0.073184418
3093.75	0.076158936
3117.1875	0.084105891
3140.625	0.074519151
3164.0625	0.074589436
3187.5	0.073996837
3210.9375	0.063131741
3234.375	0.063670103
3257.8125	0.073205201
3281.25	0.071626876
3304.6875	0.063783355
3328.125	0.061745611
3351.5625	0.058286033
3375	0.06657176
3398.4375	0.074730293
3421.875	0.07305548
3445.3125	0.065113575
3468.75	0.061451223
3492.1875	0.05582138
3515.625	0.065513945
3539.0625	0.067248597
3562.5	0.064996853
3585.9375	0.057633247
3609.375	0.058318984
3632.8125	0.060008737
3656.25	0.06959015
3679.6875	0.06846295
3703.125	0.053832706
3726.5625	0.047662473
3750	0.050144945
3773.4375	0.058817459
3796.875	0.060602041
3820.3125	0.060671893
3843.75	0.054841737
3867.1875	0.054503751
3890.625	0.056040233
3914.0625	0.060821243
3937.5	0.067215415
3960.9375	0.06776133
3984.375	0.057994142
4007.8125	0.065598845
4031.25	0.061972262
4054.6875	0.059836843
4078.125	0.055214775
4101.5625	0.060591339
4125	0.065505315
4148.4375	0.068931282
4171.875	0.069002861
4195.3125	0.063194719
4218.75	0.065302692
4242.1875	0.069877823
4265.625	0.066247191
4289.0625	0.062918646
4312.5	0.063157458
4335.9375	0.061361612
4359.375	0.081372525
4382.8125	0.07397085
4406.25	0.075247127
4429.6875	0.066105833
4453.125	0.06971001
4476.5625	0.073567669
4500	0.081724263
4523.4375	0.085338963
4546.875	0.087228615
4570.3125	0.08418326
4593.75	0.092220622
4617.1875	0.103702126
4640.625	0.113265888
4664.0625	0.106584022
4687.5	0.111649991
4710.9375	0.114619491
4734.375	0.113751392
4757.8125	0.13253999
4781.25	0.156149225
4804.6875	0.167406456
4828.125	0.185749861
4851.5625	0.221435938
4875	0.232030963
4898.4375	0.272031823
4921.875	0.365716586
4945.3125	0.519156389
4968.75	0.864354932
4992.1875	2.85657819
5015.625	1.742823608
5039.0625	0.661563146
5062.5	0.391715344
5085.9375	0.294697679
5109.375	0.227666808
5132.8125	0.180081082
5156.25	0.163525403
5179.6875	0.125575633
5203.125	0.106199709
5226.5625	0.120591255
5250	0.086048445
5273.4375	0.079210233
5296.875	0.068492247
5320.3125	0.05534317
5343.75	0.05504063
5367.1875	0.058518964
5390.625	0.053227607
5414.0625	0.041335958
5437.5	0.040070806
5460.9375	0.040217803
5484.375	0.040460618
5507.8125	0.03509881
5531.25	0.050217677
5554.6875	0.030512447
5578.125	0.030889423
5601.5625	0.033105538
5625	0.027427091
5648.4375	0.028784765
5671.875	0.030070723
5695.3125	0.025438995
5718.75	0.023136226
5742.1875	0.023263474
5765.625	0.017561981
5789.0625	0.01454068
5812.5	0.024936938
5835.9375	0.024213378
5859.375	0.023034809
5882.8125	0.019571613
5906.25	0.018471647
5929.6875	0.014093269
5953.125	0.018060143
5976.5625	0.017908142
6000	0.017296475
6023.4375	0.018925411
6046.875	0.016439974
6070.3125	0.013623427
6093.75	0.01461663
6117.1875	0.017941298
6140.625	0.015582427
6164.0625	0.015124342
6187.5	0.015350513
6210.9375	0.012867053
6234.375	0.010521072
6257.8125	0.012976993
6281.25	0.011114136
6304.6875	0.012993202
6328.125	0.009475585
6351.5625	0.013701015
6375	0.009728413
6398.4375	0.01522814
6421.875	0.012193099
6445.3125	0.011322246
6468.75	0.012749087
6492.1875	0.008226032
6515.625	0.007086659
6539.0625	0.014306284
6562.5	0.011563523
6585.9375	0.011852311
6609.375	0.012748177
6632.8125	0.010473115
6656.25	0.008729198
6679.6875	0.013112085
6703.125	0.009407758
6726.5625	0.010510997
6750	0.010112476
6773.4375	0.014322746
6796.875	0.011868117
6820.3125	0.010819444
6843.75	0.008584011
6867.1875	0.009475976
6890.625	0.013316675
6914.0625	0.013981394
6937.5	0.012860862
6960.9375	0.006176113
6984.375	0.010944675
7007.8125	0.009371084
7031.25	0.009836361
7054.6875	0.013229468
7078.125	0.010353363
7101.5625	0.012046455
7125	0.01013005
7148.4375	0.010521196
7171.875	0.014176729
7195.3125	0.009259226
7218.75	0.010434848
7242.1875	0.007597619
7265.625	0.010892526
7289.0625	0.010105337
7312.5	0.009410451
7335.9375	0.010590442
7359.375	0.011020352
7382.8125	0.007397597
7406.25	0.009379812
7429.6875	0.012481049
7453.125	0.009833326
7476.5625	0.01042431
7500	0.00911785
7523.4375	0.010006638
7546.875	0.00924959
7570.3125	0.010161386
7593.75	0.010241049
7617.1875	0.008640624
7640.625	0.00872529
7664.0625	0.010541053
7687.5	0.008943505
7710.9375	0.010530518
7734.375	0.008149415
7757.8125	0.008568214
7781.25	0.006631784
7804.6875	0.009222493
7828.125	0.00976298
7851.5625	0.009525911
7875	0.010223802
7898.4375	0.01026746
7921.875	0.010263882
7945.3125	0.008588668
7968.75	0.007824301
7992.1875	0.008286187
8015.625	0.00901776
8039.0625	0.009235648
8062.5	0.010586593
8085.9375	0.008883727
8109.375	0.006598482
8132.8125	0.007821719
8156.25	0.009272275
8179.6875	0.009536979
8203.125	0.008754879
8226.5625	0.007993882
8250	0.008471654
8273.4375	0.008619613
8296.875	0.00858819
8320.3125	0.009840923
8343.75	0.008399233
8367.1875	0.007387055
8390.625	0.00855415
8414.0625	0.008302701
8437.5	0.010454763
8460.9375	0.010517845
8484.375	0.007456613
8507.8125	0.005671659
8531.25	0.008840233
8554.6875	0.009946389
8578.125	0.011499267
8601.5625	0.010582554
8625	0.009275753
8648.4375	0.007664767
8671.875	0.005938958
8695.3125	0.007638175
8718.75	0.008983631
8742.1875	0.008384404
8765.625	0.007193121
8789.0625	0.005425305
8812.5	0.007670327
8835.9375	0.008648243
8859.375	0.010975868
8882.8125	0.008696044
8906.25	0.005208143
8929.6875	0.008021305
8953.125	0.00708237
8976.5625	0.003722567
9000	0.012877058
9023.4375	0.006460738
9046.875	0.002663247
9070.3125	0.00558902
9093.75	0.006378931
9117.1875	0.007896209
9140.625	0.004215794
9164.0625	0.004293221
9187.5	0.021775408
9210.9375	0.018174202
9234.375	0.009089743
9257.8125	0.011938276
9281.25	0.017677613
9304.6875	0.011787749
9328.125	0.013142876
9351.5625	0.007989918
9375	0.011656407
9398.4375	0.009697467
9421.875	0.013352431
9445.3125	0.007039152
9468.75	0.010235905
9492.1875	0.009247451
9515.625	0.011478067
9539.0625	0.012905809
9562.5	0.010595772
9585.9375	0.008481562
9609.375	0.00787183
