-1.5390287746185045	4.449608334536103
-0.4901263563958915	4.362497211761773
1.1518507341267243 	4.2403920590975295
2.4298479262068167 	4.20480757875953
2.9769986747667723 	4.1526117591487015
4.071825016729429 	4.0827024260952856
5.2112631703252745 	3.943789117342186
6.442549171401206 	3.8392793880309135
7.081022922598509 	3.7870048416936744
8.130450185663863 	3.7343760250875837
8.67733851180245 	3.664939052392637
9.08776717882776 	3.6301024759555456
9.589256426069044 	3.577946019707924
10.319053179903692 	3.5255927466442736
10.95673966383688 	3.421594741054676
11.458753755920908 	3.403920590975293
12.463306784931708 	3.403054596984766
13.327726240930028 	3.195412856074423
14.149370842244762 	3.1774631624526
14.878642751236667 	3.0906275832207104
15.881883668140608 	3.0035558238095863
16.839725506147246 	2.9337645808457875
17.56899741513915 	2.846929001613898
18.34340598060699 	2.7255717528505645
18.890819151588317 	2.690617086323856
19.71167648563894 	2.6209439334496736
20.669255901224204 	2.5339115374017562
21.21614422736279 	2.464474564706809
22.2650466455854 	2.377363441932479
23.176964559851996 	2.2903704092477657
23.95216039258394 	2.2207366197367913
24.132969440909037 	2.0998910946951304
24.403264534921867 	1.858278771338223
24.491700890924122 	1.6685473606864978
24.579874824505012 	1.4615747969506527
24.66752391324315 	1.220119927046567
24.754910579559926 	0.9614239040583632
24.795586054872537 	0.633802632096887
24.79191214097333 	0.39242648891921394
24.971146654770187 	0.16813404537283816
24.968260008135097 	-0.021518638552477043
